poem_id,stanza_id,line_id,total_lines_in_stanza,total_stanzas_in_poem,id_stanza_in_poem,id_line_in_stanza,title,line_text,emotion1anno1,emotion2anno1,emotion1anno2,emotion2anno2
33,2,3,5,2,2,3,Morning at the Window,And tear from a passer-by with muddy skirts,Uneasiness,,Uneasiness,
33,2,4,5,2,2,4,Morning at the Window,An aimless smile that hovers in the air,Sadness,Uneasiness,Uneasiness,
33,2,5,5,2,2,5,Morning at the Window,And vanishes along the level of the roofs .,Sadness,Uneasiness,Uneasiness,
34,1,1,13,4,1,1,Preludes,The winter evening settles down,Beauty / Joy,,Beauty / Joy,
34,1,2,13,4,1,2,Preludes,With smell of steaks in passageways .,Beauty / Joy,,Beauty / Joy,
34,1,3,13,4,1,3,Preludes,"Six o""clock .",Beauty / Joy,,Beauty / Joy,
34,1,4,13,4,1,4,Preludes,The burnt-out ends of smoky days .,Beauty / Joy,,Beauty / Joy,
34,1,5,13,4,1,5,Preludes,And now a gusty shower wraps,Beauty / Joy,,Beauty / Joy,
34,1,6,13,4,1,6,Preludes,The grimy scraps,Beauty / Joy,,Beauty / Joy,
34,1,7,13,4,1,7,Preludes,Of withered leaves about your feet,Beauty / Joy,,Beauty / Joy,
34,1,8,13,4,1,8,Preludes,And newspapers from vacant lots ;,Beauty / Joy,,Beauty / Joy,
34,1,9,13,4,1,9,Preludes,The showers beat,Beauty / Joy,,Beauty / Joy,
34,1,10,13,4,1,10,Preludes,"On broken blinds and chimney-pots ,",Beauty / Joy,,Beauty / Joy,
34,1,11,13,4,1,11,Preludes,And at the corner of the street,Beauty / Joy,,Beauty / Joy,
34,1,12,13,4,1,12,Preludes,A lonely cab-horse steams and stamps .,Sadness,Beauty / Joy,Beauty / Joy,
34,1,13,13,4,1,13,Preludes,And then the lighting of the lamps .,Beauty / Joy,,Beauty / Joy,
34,2,1,10,4,2,1,Preludes,The morning comes to consciousness,Beauty / Joy,,Beauty / Joy,Vitality
34,2,2,10,4,2,2,Preludes,Of faint stale smells of beer,Beauty / Joy,,Beauty / Joy,Vitality
34,2,3,10,4,2,3,Preludes,From the sawdust-trampled street,Beauty / Joy,,Beauty / Joy,Vitality
34,2,4,10,4,2,4,Preludes,With all its muddy feet that press,Beauty / Joy,,Beauty / Joy,Vitality
34,2,5,10,4,2,5,Preludes,To early coffee-stands .,Beauty / Joy,,Beauty / Joy,Vitality
34,2,6,10,4,2,6,Preludes,With the other masquerades,Beauty / Joy,,Beauty / Joy,Vitality
34,2,7,10,4,2,7,Preludes,"That time resumes ,",Beauty / Joy,,Beauty / Joy,Vitality
34,2,8,10,4,2,8,Preludes,One thinks of all the hands,Beauty / Joy,,Beauty / Joy,Vitality
34,2,9,10,4,2,9,Preludes,That are raising dingy shades,Beauty / Joy,,Beauty / Joy,Vitality
34,2,10,10,4,2,10,Preludes,In a thousand furnished rooms .,Beauty / Joy,,Beauty / Joy,Vitality
34,3,1,15,4,3,1,Preludes,"You tossed a blanket from the bed ,",Uneasiness,,Uneasiness,Sadness
34,3,2,15,4,3,2,Preludes,"You lay upon your back , and waited ;",Uneasiness,,Uneasiness,Sadness
34,3,3,15,4,3,3,Preludes,"You dozed , and watched the night revealing",Uneasiness,,Uneasiness,Sadness
34,3,4,15,4,3,4,Preludes,The thousand sordid images,Uneasiness,,Uneasiness,Sadness
34,3,5,15,4,3,5,Preludes,Of which your soul was constituted ;,Uneasiness,,Uneasiness,Sadness
34,3,6,15,4,3,6,Preludes,They flickered against the ceiling .,Sadness,Uneasiness,Uneasiness,Sadness
34,3,7,15,4,3,7,Preludes,And when all the world came back,Sadness,Uneasiness,Uneasiness,Sadness
34,3,8,15,4,3,8,Preludes,"And the light crept up between the shutters ,",Sadness,Uneasiness,Uneasiness,Sadness
34,3,9,15,4,3,9,Preludes,"And you heard the sparrows in the gutters ,",Sadness,Uneasiness,Uneasiness,Sadness
34,3,10,15,4,3,10,Preludes,You had such a vision of the street,Sadness,Uneasiness,Uneasiness,Sadness
34,3,11,15,4,3,11,Preludes,As the street hardly understands ;,Sadness,Uneasiness,Uneasiness,Sadness
34,3,12,15,4,3,12,Preludes,"Sitting along the bed ""s edge , where",Sadness,Uneasiness,Sadness,Uneasiness
34,3,13,15,4,3,13,Preludes,"You curled the papers from your hair ,",Sadness,Uneasiness,Sadness,Uneasiness
34,3,14,15,4,3,14,Preludes,Or clasped the yellow soles of feet,Uneasiness,,Sadness,Uneasiness
34,3,15,15,4,3,15,Preludes,In the palms of both soiled hands .,Uneasiness,,Sadness,Uneasiness
34,4,1,16,4,4,1,Preludes,His soul stretched tight across the skies,Vitality,,Vitality,
34,4,2,16,4,4,2,Preludes,"That fade behind a city block ,",Vitality,,Vitality,
34,4,3,16,4,4,3,Preludes,Or trampled by insistent feet,Vitality,,Vitality,
34,4,4,16,4,4,4,Preludes,"At four and five and six o""clock",Vitality,,Vitality,
34,4,5,16,4,4,5,Preludes,"And short square fingers stuffing pipes ,",Vitality,,Vitality,
34,4,6,16,4,4,6,Preludes,"And evening newspapers , and eyes",Vitality,,Vitality,
34,4,7,16,4,4,7,Preludes,"Assured of certain certainties ,",Vitality,,Vitality,
34,4,8,16,4,4,8,Preludes,The conscience of a blackened street,Vitality,,Vitality,
34,4,9,16,4,4,9,Preludes,Impatient to assume the world .,Vitality,,Vitality,
34,4,10,16,4,4,10,Preludes,I am moved by fancies that are curled,Vitality,,Vitality,
34,4,11,16,4,4,11,Preludes,"Around these images , and cling :",Vitality,,Vitality,
34,4,12,16,4,4,12,Preludes,The notion of some infinitely gentle,Awe / Sublime,,Vitality,Awe / Sublime
34,4,13,16,4,4,13,Preludes,Infinitely suffering thing .,Awe / Sublime,,Vitality,Awe / Sublime
34,4,14,16,4,4,14,Preludes,"Wipe your hand across your mouth , and laugh ;",Beauty / Joy,,Vitality,Awe / Sublime
34,4,15,16,4,4,15,Preludes,The worlds revolve like ancient women,Beauty / Joy,,Vitality,Awe / Sublime
34,4,16,16,4,4,16,Preludes,Gathering fuel in vacant lots .,Beauty / Joy,,Vitality,Awe / Sublime
35,1,1,12,1,1,1,Death,Nor dread nor hope attend,Sadness,,Sadness,
35,1,2,12,1,1,2,Death,A dying animal;,Sadness,,Sadness,
35,1,3,12,1,1,3,Death,A man awaits his end,Sadness,,Sadness,
35,1,4,12,1,1,4,Death,Dreading and hoping all;,Sadness,,Sadness,
35,1,5,12,1,1,5,Death,"Many times he died,",Sadness,,Sadness,
35,1,6,12,1,1,6,Death,"Many times rose again,",Sadness,,Sadness,
35,1,7,12,1,1,7,Death,A great man in his pride,Uneasiness,,Sadness,Uneasiness
35,1,8,12,1,1,8,Death,Confronting murderous men,Uneasiness,,Sadness,Uneasiness
35,1,9,12,1,1,9,Death,Casts derision upon,Uneasiness,,Sadness,Uneasiness
35,1,10,12,1,1,10,Death,Supersession of breath;,Uneasiness,,Sadness,Uneasiness
35,1,11,12,1,1,11,Death,He knows death to the bone –,Uneasiness,,Sadness,Uneasiness
35,1,12,12,1,1,12,Death,Man has created death.,Uneasiness,,Sadness,Uneasiness
36,1,1,8,2,1,1,The Second Coming,Turning and turning in the widening gyre,Uneasiness,,Uneasiness,
36,1,2,8,2,1,2,The Second Coming,The falcon cannot hear the falconer;,Uneasiness,,Uneasiness,
36,1,3,8,2,1,3,The Second Coming,Things fall apart; the centre cannot hold;,Uneasiness,,Uneasiness,
36,1,4,8,2,1,4,The Second Coming,"Mere anarchy is loosed upon the world,",Uneasiness,,Uneasiness,
36,1,5,8,2,1,5,The Second Coming,"The blood-dimmed tide is loosed, and everywhere",Uneasiness,,Uneasiness,
36,1,6,8,2,1,6,The Second Coming,The ceremony of innocence is drowned;,Uneasiness,,Uneasiness,
36,1,7,8,2,1,7,The Second Coming,"The best lack all conviction, while the worst",Uneasiness,,Uneasiness,
36,1,8,8,2,1,8,The Second Coming,Are full of passionate intensity.,Uneasiness,,Uneasiness,
36,2,1,14,2,2,1,The Second Coming,Surely some revelation is at hand;,Suspense,,Suspense,
36,2,2,14,2,2,2,The Second Coming,Surely the Second Coming is at hand.,Suspense,,Suspense,
36,2,3,14,2,2,3,The Second Coming,The Second Coming! Hardly are those words out,Suspense,,Suspense,Uneasiness
36,2,4,14,2,2,4,The Second Coming,When a vast image out of Spiritus Mundi,Suspense,,Suspense,Uneasiness
36,2,5,14,2,2,5,The Second Coming,Troubles my sight: somewhere in sands of the desert,Suspense,Uneasiness,Suspense,Uneasiness
36,2,6,14,2,2,6,The Second Coming,"A shape with lion body and the head of a man,",Suspense,Uneasiness,Suspense,Uneasiness
36,2,7,14,2,2,7,The Second Coming,"A gaze blank and pitiless as the sun,",Suspense,Uneasiness,Suspense,Uneasiness
36,2,8,14,2,2,8,The Second Coming,"Is moving its slow thighs, while all about it",Suspense,Uneasiness,Suspense,Uneasiness
36,2,9,14,2,2,9,The Second Coming,Reel shadows of the indignant desert birds.,Suspense,Uneasiness,Suspense,Uneasiness
36,2,10,14,2,2,10,The Second Coming,The darkness drops again; but now I know,Suspense,Uneasiness,Uneasiness,
36,2,11,14,2,2,11,The Second Coming,That twenty centuries of stony sleep,Suspense,Uneasiness,Uneasiness,
36,2,12,14,2,2,12,The Second Coming,"Were vexed to nightmare by a rocking cradle,",Suspense,Uneasiness,Uneasiness,
36,2,13,14,2,2,13,The Second Coming,"And what rough beast, its hour come round at last,",Suspense,Uneasiness,Uneasiness,
36,2,14,14,2,2,14,The Second Coming,Slouches towards Bethlehem to be born?,Suspense,Uneasiness,Uneasiness,
37,1,1,4,4,1,1,An Invective against Gold .,Of all the Poisons that the fruitful Earth,Annoyance,,Annoyance,
37,1,2,4,4,1,2,An Invective against Gold .,"E""er yet brought forth , or Monsters she gave Birth ,",Annoyance,,Annoyance,
37,1,3,4,4,1,3,An Invective against Gold .,"Nought to Mankind has e""er so fatal been ,",Annoyance,,Annoyance,
37,1,4,4,4,1,4,An Invective against Gold .,"As thou , accursed Gold , their Care and Sin .",Annoyance,,Annoyance,
37,2,1,10,4,2,1,An Invective against Gold .,"Methinks I the Advent""rous Merchant see ,",Sadness,,Sadness,
37,2,2,10,4,2,2,An Invective against Gold .,"Ploughing the faithless Seas , in search of thee ,",Sadness,,Sadness,
37,2,3,10,4,2,3,An Invective against Gold .,"His dearest Wife and Children left behind ,",Sadness,,Sadness,
37,2,4,10,4,2,4,An Invective against Gold .,"( His real Wealth ) while he , a Slave to th ’ Wind ,",Sadness,,Sadness,
37,2,5,10,4,2,5,An Invective against Gold .,"Sometimes becalm ""d , the Shore with longing Eyes",Sadness,,Sadness,
37,2,6,10,4,2,6,An Invective against Gold .,"Wishes to see , and what he wishes , Spies :",Sadness,,Sadness,
37,2,7,10,4,2,7,An Invective against Gold .,"For a rude Tempest wakes him from his Dream ,",Sadness,,Sadness,
37,2,8,10,4,2,8,An Invective against Gold .,And Strands his Bark by a more sad Extream .,Sadness,,Sadness,
37,2,9,10,4,2,9,An Invective against Gold .,"Thus , hopless Wretch , is his whole Life-time spent ,",Sadness,,Sadness,
37,2,10,10,4,2,10,An Invective against Gold .,"And though thrice Wreck""t , ‘ s no Wiser than he went .",Sadness,,Sadness,
37,3,1,4,4,3,1,An Invective against Gold .,"Again , I see , the Heavenly Fair despis ""d ,",Annoyance,Sadness,Sadness,Uneasiness
37,3,2,4,4,3,2,An Invective against Gold .,"A Hagg like Hell , with Gold , more highly priz ""d ;",Annoyance,Sadness,Sadness,Uneasiness
37,3,3,4,4,3,3,An Invective against Gold .,"Mens Faith betray ""d , their Prince and Country Sold ,",Annoyance,Sadness,Sadness,Uneasiness
37,3,4,4,4,3,4,An Invective against Gold .,"Their God deny ""d , all for the Idol Gold .",Annoyance,Sadness,Sadness,Uneasiness
37,4,1,6,4,4,1,An Invective against Gold .,"Unhappy Wretch , who first found out the Oar ,",Annoyance,,Uneasiness,Annoyance
37,4,2,6,4,4,2,An Invective against Gold .,What kind of Vengeance rests for thee in store ?,Annoyance,,Uneasiness,Annoyance
37,4,3,6,4,4,3,An Invective against Gold .,"If Nebats Son , that Israel led astray ,",Annoyance,,Uneasiness,Annoyance
37,4,4,6,4,4,4,An Invective against Gold .,Meet a severe Reward at the last Day ?,Annoyance,,Uneasiness,Annoyance
37,4,5,6,4,4,5,An Invective against Gold .,"Some strange unheard-of Judgement thou wilt find ,",Annoyance,,Uneasiness,Annoyance
37,4,6,6,4,4,6,An Invective against Gold .,"Who thus hast caus ""d to Sin all Humane Kind .",Annoyance,,Uneasiness,Annoyance
38,1,1,6,3,1,1,"Love , the Soul of Poetry .","When first Alexis did in Verse delight ,",Beauty / Joy,,Beauty / Joy,
38,1,2,6,3,1,2,"Love , the Soul of Poetry .","His Muse in Low , but Graceful Numbers walk""t ,",Beauty / Joy,,Beauty / Joy,
38,1,3,6,3,1,3,"Love , the Soul of Poetry .","And now and then a little Proudly stalk""t ;",Beauty / Joy,,Beauty / Joy,
38,1,4,6,3,1,4,"Love , the Soul of Poetry .","But never aim ""d at any noble Flight :",Beauty / Joy,,Beauty / Joy,
38,1,5,6,3,1,5,"Love , the Soul of Poetry .","The Herds , the Groves , the gentle purling Streams ,",Beauty / Joy,,Beauty / Joy,
38,1,6,6,3,1,6,"Love , the Soul of Poetry .","Adorn ""d his Song , and were his highest Theams .",Beauty / Joy,,Beauty / Joy,
38,2,1,6,3,2,1,"Love , the Soul of Poetry .","But Love these Thoughts , like Mists , did soon disperse ,",Beauty / Joy,,Beauty / Joy,
38,2,2,6,3,2,2,"Love , the Soul of Poetry .","Enlarg ""d his Fancy , and set free his Muse ,",Beauty / Joy,,Beauty / Joy,
38,2,3,6,3,2,3,"Love , the Soul of Poetry .",Biding him more Illustrious Subjects choose ;,Beauty / Joy,,Beauty / Joy,
38,2,4,6,3,2,4,"Love , the Soul of Poetry .","The Acts of Gods , and God-like Men reherse .",Beauty / Joy,,Beauty / Joy,
38,2,5,6,3,2,5,"Love , the Soul of Poetry .","From thence new Raptures did his Breast inspire ,",Beauty / Joy,,Beauty / Joy,
38,2,6,6,3,2,6,"Love , the Soul of Poetry .",His scarce Warm-Heart converted was to Fire .,Beauty / Joy,,Beauty / Joy,
38,3,1,6,3,3,1,"Love , the Soul of Poetry .","Th ’ exalted Poet rais ""d by this new Flame ,",Awe / Sublime,Beauty / Joy,Beauty / Joy,Awe / Sublime
38,3,2,6,3,3,2,"Love , the Soul of Poetry .","With Vigor flys , where late he crept along ,",Awe / Sublime,Beauty / Joy,Beauty / Joy,Awe / Sublime
38,3,3,6,3,3,3,"Love , the Soul of Poetry .","And Acts Divine , in a Diviner Song ,",Awe / Sublime,Beauty / Joy,Beauty / Joy,Awe / Sublime
38,3,4,6,3,3,4,"Love , the Soul of Poetry .",Commits to the eternal Trompe of Fame .,Awe / Sublime,Beauty / Joy,Beauty / Joy,Awe / Sublime
38,3,5,6,3,3,5,"Love , the Soul of Poetry .","And thus Alexis does prove Love to be ,",Awe / Sublime,Beauty / Joy,Beauty / Joy,Awe / Sublime
38,3,6,6,3,3,6,"Love , the Soul of Poetry .","As the Worlds Soul , the Soul of Poetry .",Awe / Sublime,Beauty / Joy,Beauty / Joy,Awe / Sublime
39,1,1,4,3,1,1,SUCCESS,Success is counted sweetest,Beauty / Joy,,Beauty / Joy,
39,1,2,4,3,1,2,SUCCESS,"By those who ne""er succeed .",Beauty / Joy,,Beauty / Joy,
39,1,3,4,3,1,3,SUCCESS,To comprehend a nectar,Beauty / Joy,,Beauty / Joy,
39,1,4,4,3,1,4,SUCCESS,Requires sorest need .,Beauty / Joy,,Beauty / Joy,
39,2,1,4,3,2,1,SUCCESS,Not one of all the purple host,Sadness,,Sadness,
39,2,2,4,3,2,2,SUCCESS,Who took the flag to-day,Sadness,,Sadness,
39,2,3,4,3,2,3,SUCCESS,"Can tell the definition ,",Sadness,,Sadness,
39,2,4,4,3,2,4,SUCCESS,"So clear , of victory ,",Sadness,,Sadness,
39,3,1,4,3,3,1,SUCCESS,"As he , defeated , dying ,",Sadness,,Sadness,
39,3,2,4,3,3,2,SUCCESS,On whose forbidden ear,Sadness,,Sadness,
39,3,3,4,3,3,3,SUCCESS,The distant strains of triumph,Sadness,,Sadness,
39,3,4,4,3,3,4,SUCCESS,"Break , agonized and clear !",Sadness,,Sadness,
40,1,1,4,5,1,1,I felt a funeral in my brain,"I felt a funeral in my brain ,",Sadness,,Sadness,
40,1,2,4,5,1,2,I felt a funeral in my brain,"And mourners , to and fro ,",Sadness,,Sadness,
40,1,3,4,5,1,3,I felt a funeral in my brain,"Kept treading , treading , till it seemed",Sadness,Awe / Sublime,Sadness,
40,1,4,4,5,1,4,I felt a funeral in my brain,That sense was breaking through .,Sadness,Awe / Sublime,Sadness,
40,2,1,4,5,2,1,I felt a funeral in my brain,"And when they all were seated ,",Sadness,,Sadness,
40,2,2,4,5,2,2,I felt a funeral in my brain,A service like a drum,Sadness,,Sadness,
40,2,3,4,5,2,3,I felt a funeral in my brain,"Kept beating , beating , till I thought",Sadness,,Sadness,
40,2,4,4,5,2,4,I felt a funeral in my brain,My mind was going numb .,Sadness,,Sadness,
40,3,1,4,5,3,1,I felt a funeral in my brain,"And then I heard them lift a box ,",Sadness,,Sadness,
40,3,2,4,5,3,2,I felt a funeral in my brain,And creak across my soul,Sadness,,Sadness,
40,3,3,4,5,3,3,I felt a funeral in my brain,"With those same boots of lead , again .",Sadness,,Sadness,
40,3,4,4,5,3,4,I felt a funeral in my brain,Then space began to toll,Sadness,,Sadness,
40,4,1,4,5,4,1,I felt a funeral in my brain,"As all the heavens were a bell ,",Awe / Sublime,,Sadness,Awe / Sublime
40,4,2,4,5,4,2,I felt a funeral in my brain,"And Being but an ear ,",Awe / Sublime,,Sadness,Awe / Sublime
40,4,3,4,5,4,3,I felt a funeral in my brain,"And I and silence some strange race ,",Awe / Sublime,Sadness,Sadness,Awe / Sublime
40,4,4,4,5,4,4,I felt a funeral in my brain,"Wrecked , solitary , here .",Awe / Sublime,Sadness,Sadness,Awe / Sublime
40,5,1,4,5,5,1,I felt a funeral in my brain,"And then a Plank in Reason, broke,",Awe / Sublime,,Sadness,Awe / Sublime
40,5,2,4,5,5,2,I felt a funeral in my brain,"And I dropped down, and down -",Awe / Sublime,,Sadness,Awe / Sublime
40,5,3,4,5,5,3,I felt a funeral in my brain,"And hit a World, at every plunge,",Awe / Sublime,,Sadness,Awe / Sublime
40,5,4,4,5,5,4,I felt a funeral in my brain,And Finished knowing - then -,Awe / Sublime,,Sadness,Awe / Sublime
41,1,1,4,4,1,1,On His Blindness,WHEN I consider how my light is spent,Suspense,,Sadness,Suspense
41,1,2,4,4,1,2,On His Blindness,"Ere half my days in this dark world and wide,",Suspense,,Sadness,Suspense
41,1,3,4,4,1,3,On His Blindness,And that one Talent which is death to hide,Sadness,,Sadness,Suspense
41,1,4,4,4,1,4,On His Blindness,"Lodged with me useless, though my soul more bent",Sadness,,Sadness,Suspense
41,2,1,4,4,2,1,On His Blindness,"To serve therewith my Maker, and present",Vitality,,Vitality,
41,2,2,4,4,2,2,On His Blindness,"My true account, lest He returning chide,",Vitality,,Vitality,
41,2,3,4,4,2,3,On His Blindness,"“Doth God exact day-labour, light denied?”",Vitality,,Vitality,
41,2,4,4,4,2,4,On His Blindness,"I fondly ask. But Patience, to prevent",Vitality,,Vitality,
41,3,1,3,4,3,1,On His Blindness,"That murmur, soon replies, “God doth not need",Awe / Sublime,,Sadness,Awe / Sublime
41,3,2,3,4,3,2,On His Blindness,Either man’s work or his own gifts. Who best,Awe / Sublime,,Sadness,Awe / Sublime
41,3,3,3,4,3,3,On His Blindness,"Bear his mild yoke, they serve him best. His state",Awe / Sublime,,Sadness,Awe / Sublime
41,4,1,3,4,4,1,On His Blindness,"Is kingly: thousands at his bidding speed,",Beauty / Joy,,Beauty / Joy,Awe / Sublime
41,4,2,3,4,4,2,On His Blindness,And post o’er land and ocean without rest;,Beauty / Joy,,Beauty / Joy,Awe / Sublime
41,4,3,3,4,4,3,On His Blindness,They also serve who only stand and wait.”,Beauty / Joy,,Beauty / Joy,Awe / Sublime
42,1,1,14,1,1,1,On His Being Arrived to the Age of Twenty-Three”,"HOW soon hath Time, the subtle thief of youth,",Sadness,,Sadness,
42,1,2,14,1,1,2,On His Being Arrived to the Age of Twenty-Three”,Stolen on his wing my three and twentieth year!,Sadness,,Sadness,
42,1,3,14,1,1,3,On His Being Arrived to the Age of Twenty-Three”,"My hasting days fly on with full career,",Vitality,,Vitality,
42,1,4,14,1,1,4,On His Being Arrived to the Age of Twenty-Three”,But my late spring no bud or blossom shew’th.,Vitality,,Vitality,
42,1,5,14,1,1,5,On His Being Arrived to the Age of Twenty-Three”,"Perhaps my semblance might deceive the truth,",Vitality,,Vitality,
42,1,6,14,1,1,6,On His Being Arrived to the Age of Twenty-Three”,"That I to manhood am arrived so near,",Vitality,,Vitality,
42,1,7,14,1,1,7,On His Being Arrived to the Age of Twenty-Three”,"And inward ripeness doth much less appear,",Vitality,,Vitality,
42,1,8,14,1,1,8,On His Being Arrived to the Age of Twenty-Three”,That some more timely-happy spirits indu’th.,Vitality,,Vitality,
42,1,9,14,1,1,9,On His Being Arrived to the Age of Twenty-Three”,"Yet be it less or more, or soon or slow,",Vitality,,Vitality,
42,1,10,14,1,1,10,On His Being Arrived to the Age of Twenty-Three”,It shall be still in strictest measure even,Vitality,,Vitality,
42,1,11,14,1,1,11,On His Being Arrived to the Age of Twenty-Three”,"To that same lot, however mean or high,",Vitality,Awe / Sublime,Vitality,
42,1,12,14,1,1,12,On His Being Arrived to the Age of Twenty-Three”,"Toward which Time leads me, and the will of Heaven,",Vitality,Awe / Sublime,Vitality,Awe / Sublime
42,1,13,14,1,1,13,On His Being Arrived to the Age of Twenty-Three”,"All is, if I have grace to use it so,",Vitality,Awe / Sublime,Vitality,Awe / Sublime
42,1,14,14,1,1,14,On His Being Arrived to the Age of Twenty-Three”,As ever in my great Task-master’s eye,Vitality,Awe / Sublime,Vitality,Awe / Sublime
43,1,1,14,1,1,1,Mowing,"THERE was never a sound beside the wood but one ,",Beauty / Joy,Suspense,Suspense,Beauty / Joy
43,1,2,14,1,1,2,Mowing,And that was my long scythe whispering to the ground .,Beauty / Joy,Suspense,Suspense,Beauty / Joy
43,1,3,14,1,1,3,Mowing,What was it it whispered ? I knew not well myself ;,Beauty / Joy,Suspense,Beauty / Joy,Suspense
43,1,4,14,1,1,4,Mowing,"Perhaps it was something about the heat of the sun ,",Beauty / Joy,Suspense,Beauty / Joy,
43,1,5,14,1,1,5,Mowing,"Something , perhaps , about the lack of sound —",Beauty / Joy,Suspense,Beauty / Joy,
43,1,6,14,1,1,6,Mowing,And that was why it whispered and did not speak .,Beauty / Joy,,Beauty / Joy,
43,1,7,14,1,1,7,Mowing,"It was no dream of the gift of idle hours ,",Beauty / Joy,,Beauty / Joy,
43,1,8,14,1,1,8,Mowing,Or easy gold at the hand of fay or elf :,Beauty / Joy,,Beauty / Joy,
43,1,9,14,1,1,9,Mowing,Anything more than the truth would have seemed too weak,Beauty / Joy,,Beauty / Joy,
43,1,10,14,1,1,10,Mowing,"To the earnest love that laid the swale in rows ,",Beauty / Joy,,Beauty / Joy,
43,1,11,14,1,1,11,Mowing,Not without feeble-pointed spikes of flowers,Beauty / Joy,,Beauty / Joy,
43,1,12,14,1,1,12,Mowing,"( Pale orchises ) , and scared a bright green snake .",Beauty / Joy,,Beauty / Joy,
43,1,13,14,1,1,13,Mowing,The fact is the sweetest dream that labor knows .,Beauty / Joy,,Beauty / Joy,
43,1,14,14,1,1,14,Mowing,My long scythe whispered and left the hay to make .,Beauty / Joy,,Beauty / Joy,
44,1,1,9,1,1,1,Fire and Ice,"Some say the world will end in fire,",Awe / Sublime,,Awe / Sublime,
44,1,2,9,1,1,2,Fire and Ice,Some say in ice.,Awe / Sublime,,Awe / Sublime,
44,1,3,9,1,1,3,Fire and Ice,From what I’ve tasted of desire,Humor,,Awe / Sublime,Humor
44,1,4,9,1,1,4,Fire and Ice,I hold with those who favor fire.,Humor,,Awe / Sublime,Humor
44,1,5,9,1,1,5,Fire and Ice,"But if it had to perish twice,",Humor,,Awe / Sublime,Humor
44,1,6,9,1,1,6,Fire and Ice,I think I know enough of hate,Humor,,Awe / Sublime,Humor
44,1,7,9,1,1,7,Fire and Ice,To say that for destruction ice,Humor,,Awe / Sublime,Humor
44,1,8,9,1,1,8,Fire and Ice,Is also great,Humor,,Awe / Sublime,Humor
44,1,9,9,1,1,9,Fire and Ice,And would suffice.,Humor,,Awe / Sublime,Humor
45,1,1,16,1,1,1,I Hear America Singing,"I hear America singing , the varied carols I hear ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,2,16,1,1,2,I Hear America Singing,"Those of mechanics , each one singing his as it should be blithe and strong ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,3,16,1,1,3,I Hear America Singing,"The carpenter singing his as he measures his plank or beam ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,4,16,1,1,4,I Hear America Singing,"The mason singing his as he makes ready for work , or leaves off work ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,5,16,1,1,5,I Hear America Singing,"The boatman singing what belongs to him in his boat , the deckhand",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,6,16,1,1,6,I Hear America Singing,"singing on the steamboat deck ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,7,16,1,1,7,I Hear America Singing,"The shoemaker singing as he sits on his bench , the hatter singing as",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,8,16,1,1,8,I Hear America Singing,"he stands ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,9,16,1,1,9,I Hear America Singing,"The wood-cutter ""s song , the ploughboy ""s on his way in the morning ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,10,16,1,1,10,I Hear America Singing,"or at noon intermission or at sundown ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,11,16,1,1,11,I Hear America Singing,"The delicious singing of the mother , or of the young wife at work ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,12,16,1,1,12,I Hear America Singing,"or of the girl sewing or washing ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,13,16,1,1,13,I Hear America Singing,"Each singing what belongs to him or her and to none else ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,14,16,1,1,14,I Hear America Singing,The day what belongs to the day — at night the party of young,Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,15,16,1,1,15,I Hear America Singing,"fellows , robust , friendly ,",Beauty / Joy,Vitality,Vitality,Beauty / Joy
45,1,16,16,1,1,16,I Hear America Singing,Singing with open mouths their strong melodious songs .,Beauty / Joy,Vitality,Vitality,Beauty / Joy
46,1,1,8,3,1,1,O Captain! My Captain!,"O Captain! my Captain! our fearful trip is done,",Beauty / Joy,,Beauty / Joy,
46,1,2,8,3,1,2,O Captain! My Captain!,"The ship has weather’d every rack, the prize we sought is won,",Beauty / Joy,,Beauty / Joy,
46,1,3,8,3,1,3,O Captain! My Captain!,"The port is near, the bells I hear, the people all exulting,",Beauty / Joy,,Beauty / Joy,
46,1,4,8,3,1,4,O Captain! My Captain!,"While follow eyes the steady keel, the vessel grim and daring;",Beauty / Joy,,Beauty / Joy,
46,1,5,8,3,1,5,O Captain! My Captain!,But O heart! heart! heart!,Sadness,,Sadness,
46,1,6,8,3,1,6,O Captain! My Captain!,"O the bleeding drops of red,",Sadness,,Sadness,
46,1,7,8,3,1,7,O Captain! My Captain!,"Where on the deck my Captain lies,",Sadness,,Sadness,
46,1,8,8,3,1,8,O Captain! My Captain!,Fallen cold and dead.,Sadness,,Sadness,
